,Age,Salary,Savings,Rate,Target,Need,Gap
24239,40,120000,150000,28,7845,7000,845
24240,40,120000,150000,29,7845,7000,845
24241,40,120000,150000,30,7845,7000,845
24242,40,120000,250000,0,5556,7000,-1444
24243,40,120000,250000,1,5845,7000,-1155
24244,40,120000,250000,2,6134,7000,-866
24245,40,120000,250000,3,6423,7000,-577
24246,40,120000,250000,4,6712,7000,-288
24247,40,120000,250000,5,7001,7000,1
24248,40,120000,250000,6,7290,7000,290
24249,40,120000,250000,7,7483,7000,483
24250,40,120000,250000,8,7675,7000,675
24251,40,120000,250000,9,7868,7000,868
24252,40,120000,250000,10,8061,7000,1061
24253,40,120000,250000,11,8253,7000,1253
24254,40,120000,250000,12,8446,7000,1446
24255,40,120000,250000,13,8639,7000,1639
24256,40,120000,250000,14,8831,7000,1831
24257,40,120000,250000,15,9024,7000,2024
24258,40,120000,250000,16,9024,7000,2024
24259,40,120000,250000,17,9024,7000,2024
24260,40,120000,250000,18,9024,7000,2024
24261,40,120000,250000,19,9024,7000,2024
24262,40,120000,250000,20,9024,7000,2024
24263,40,120000,250000,21,9024,7000,2024
24264,40,120000,250000,22,9024,7000,2024
24265,40,120000,250000,23,9024,7000,2024
24266,40,120000,250000,24,9024,7000,2024
24267,40,120000,250000,25,9024,7000,2024
24268,40,120000,250000,26,9024,7000,2024
24269,40,120000,250000,27,9024,7000,2024
24270,40,120000,250000,28,9024,7000,2024
24271,40,120000,250000,29,9024,7000,2024
24272,40,120000,250000,30,9024,7000,2024
24273,40,120000,500000,0,8503,7000,1503
24274,40,120000,500000,1,8792,7000,1792
24275,40,120000,500000,2,9081,7000,2081
24276,40,120000,500000,3,9370,7000,2370
24277,40,120000,500000,4,9659,7000,2659
24278,40,120000,500000,5,9948,7000,2948
24279,40,120000,500000,6,10237,7000,3237
24280,40,120000,500000,7,10430,7000,3430
24281,40,120000,500000,8,10622,7000,3622
24282,40,120000,500000,9,10815,7000,3815
24283,40,120000,500000,10,11008,7000,4008
24284,40,120000,500000,11,11200,7000,4200
24285,40,120000,500000,12,11393,7000,4393
24286,40,120000,500000,13,11586,7000,4586
24287,40,120000,500000,14,11778,7000,4778
24288,40,120000,500000,15,11971,7000,4971
24289,40,120000,500000,16,11971,7000,4971
24290,40,120000,500000,17,11971,7000,4971
24291,40,120000,500000,18,11971,7000,4971
24292,40,120000,500000,19,11971,7000,4971
24293,40,120000,500000,20,11971,7000,4971
24294,40,120000,500000,21,11971,7000,4971
24295,40,120000,500000,22,11971,7000,4971
24296,40,120000,500000,23,11971,7000,4971
24297,40,120000,500000,24,11971,7000,4971
24298,40,120000,500000,25,11971,7000,4971
24299,40,120000,500000,26,11971,7000,4971
24300,40,120000,500000,27,11971,7000,4971
24301,40,120000,500000,28,11971,7000,4971
24302,40,120000,500000,29,11971,7000,4971
24303,40,120000,500000,30,11971,7000,4971
24304,40,125000,0,0,2609,7292,-4683
24305,40,125000,0,1,2910,7292,-4382
24306,40,125000,0,2,3211,7292,-4081
24307,40,125000,0,3,3512,7292,-3780
24308,40,125000,0,4,3813,7292,-3479
24309,40,125000,0,5,4114,7292,-3177
24310,40,125000,0,6,4415,7292,-2876
24311,40,125000,0,7,4616,7292,-2676
24312,40,125000,0,8,4817,7292,-2475
24313,40,125000,0,9,5017,7292,-2274
24314,40,125000,0,10,5218,7292,-2074
24315,40,125000,0,11,5419,7292,-1873
24316,40,125000,0,12,5619,7292,-1672
24317,40,125000,0,13,5820,7292,-1472
24318,40,125000,0,14,6021,7292,-1271
24319,40,125000,0,15,6101,7292,-1191
24320,40,125000,0,16,6101,7292,-1191
24321,40,125000,0,17,6101,7292,-1191
24322,40,125000,0,18,6101,7292,-1191
24323,40,125000,0,19,6101,7292,-1191
24324,40,125000,0,20,6101,7292,-1191
24325,40,125000,0,21,6101,7292,-1191
24326,40,125000,0,22,6101,7292,-1191
24327,40,125000,0,23,6101,7292,-1191
24328,40,125000,0,24,6101,7292,-1191
24329,40,125000,0,25,6101,7292,-1191
24330,40,125000,0,26,6101,7292,-1191
24331,40,125000,0,27,6101,7292,-1191
24332,40,125000,0,28,6101,7292,-1191
24333,40,125000,0,29,6101,7292,-1191
24334,40,125000,0,30,6101,7292,-1191
24335,40,125000,25000,0,2904,7292,-4388
24336,40,125000,25000,1,3205,7292,-4087
24337,40,125000,25000,2,3506,7292,-3786
24338,40,125000,25000,3,3807,7292,-3485
24339,40,125000,25000,4,4108,7292,-3184
24340,40,125000,25000,5,4409,7292,-2883
24341,40,125000,25000,6,4710,7292,-2582
24342,40,125000,25000,7,4911,7292,-2381
24343,40,125000,25000,8,5111,7292,-2180
24344,40,125000,25000,9,5312,7292,-1980
24345,40,125000,25000,10,5513,7292,-1779
24346,40,125000,25000,11,5713,7292,-1578
24347,40,125000,25000,12,5914,7292,-1378
24348,40,125000,25000,13,6115,7292,-1177
24349,40,125000,25000,14,6315,7292,-976
24350,40,125000,25000,15,6396,7292,-896
24351,40,125000,25000,16,6396,7292,-896
24352,40,125000,25000,17,6396,7292,-896
24353,40,125000,25000,18,6396,7292,-896
24354,40,125000,25000,19,6396,7292,-896
24355,40,125000,25000,20,6396,7292,-896
24356,40,125000,25000,21,6396,7292,-896
24357,40,125000,25000,22,6396,7292,-896
24358,40,125000,25000,23,6396,7292,-896
24359,40,125000,25000,24,6396,7292,-896
24360,40,125000,25000,25,6396,7292,-896
24361,40,125000,25000,26,6396,7292,-896
24362,40,125000,25000,27,6396,7292,-896
24363,40,125000,25000,28,6396,7292,-896
24364,40,125000,25000,29,6396,7292,-896
24365,40,125000,25000,30,6396,7292,-896
24366,40,125000,50000,0,3198,7292,-4093
24367,40,125000,50000,1,3499,7292,-3792
24368,40,125000,50000,2,3800,7292,-3491
24369,40,125000,50000,3,4102,7292,-3190
24370,40,125000,50000,4,4403,7292,-2889
24371,40,125000,50000,5,4704,7292,-2588
24372,40,125000,50000,6,5005,7292,-2287
24373,40,125000,50000,7,5205,7292,-2086
24374,40,125000,50000,8,5406,7292,-1886
24375,40,125000,50000,9,5607,7292,-1685
24376,40,125000,50000,10,5807,7292,-1484
24377,40,125000,50000,11,6008,7292,-1284
24378,40,125000,50000,12,6209,7292,-1083
24379,40,125000,50000,13,6409,7292,-882
24380,40,125000,50000,14,6610,7292,-682
24381,40,125000,50000,15,6690,7292,-601
24382,40,125000,50000,16,6690,7292,-601
24383,40,125000,50000,17,6690,7292,-601
24384,40,125000,50000,18,6690,7292,-601
24385,40,125000,50000,19,6690,7292,-601
24386,40,125000,50000,20,6690,7292,-601
24387,40,125000,50000,21,6690,7292,-601
24388,40,125000,50000,22,6690,7292,-601
24389,40,125000,50000,23,6690,7292,-601
24390,40,125000,50000,24,6690,7292,-601
24391,40,125000,50000,25,6690,7292,-601
24392,40,125000,50000,26,6690,7292,-601
24393,40,125000,50000,27,6690,7292,-601
24394,40,125000,50000,28,6690,7292,-601
24395,40,125000,50000,29,6690,7292,-601
24396,40,125000,50000,30,6690,7292,-601
24397,40,125000,75000,0,3493,7292,-3799
24398,40,125000,75000,1,3794,7292,-3498
24399,40,125000,75000,2,4095,7292,-3196
24400,40,125000,75000,3,4396,7292,-2895
24401,40,125000,75000,4,4697,7292,-2594
24402,40,125000,75000,5,4998,7292,-2293
24403,40,125000,75000,6,5299,7292,-1992
24404,40,125000,75000,7,5500,7292,-1792
24405,40,125000,75000,8,5701,7292,-1591
24406,40,125000,75000,9,5901,7292,-1390
24407,40,125000,75000,10,6102,7292,-1190
24408,40,125000,75000,11,6303,7292,-989
24409,40,125000,75000,12,6503,7292,-788
24410,40,125000,75000,13,6704,7292,-588
24411,40,125000,75000,14,6905,7292,-387
24412,40,125000,75000,15,6985,7292,-307
24413,40,125000,75000,16,6985,7292,-307
24414,40,125000,75000,17,6985,7292,-307
24415,40,125000,75000,18,6985,7292,-307
24416,40,125000,75000,19,6985,7292,-307
24417,40,125000,75000,20,6985,7292,-307
24418,40,125000,75000,21,6985,7292,-307
24419,40,125000,75000,22,6985,7292,-307
24420,40,125000,75000,23,6985,7292,-307
24421,40,125000,75000,24,6985,7292,-307
24422,40,125000,75000,25,6985,7292,-307
24423,40,125000,75000,26,6985,7292,-307
24424,40,125000,75000,27,6985,7292,-307
24425,40,125000,75000,28,6985,7292,-307
24426,40,125000,75000,29,6985,7292,-307
24427,40,125000,75000,30,6985,7292,-307
24428,40,125000,100000,0,3788,7292,-3504
24429,40,125000,100000,1,4089,7292,-3203
24430,40,125000,100000,2,4390,7292,-2902
24431,40,125000,100000,3,4691,7292,-2601
24432,40,125000,100000,4,4992,7292,-2300
24433,40,125000,100000,5,5293,7292,-1999
24434,40,125000,100000,6,5594,7292,-1698
24435,40,125000,100000,7,5795,7292,-1497
24436,40,125000,100000,8,5995,7292,-1296
24437,40,125000,100000,9,6196,7292,-1096
24438,40,125000,100000,10,6397,7292,-895
24439,40,125000,100000,11,6597,7292,-694
24440,40,125000,100000,12,6798,7292,-493
24441,40,125000,100000,13,6999,7292,-293
24442,40,125000,100000,14,7200,7292,-92
24443,40,125000,100000,15,7280,7292,-12
24444,40,125000,100000,16,7280,7292,-12
24445,40,125000,100000,17,7280,7292,-12
24446,40,125000,100000,18,7280,7292,-12
24447,40,125000,100000,19,7280,7292,-12
24448,40,125000,100000,20,7280,7292,-12
24449,40,125000,100000,21,7280,7292,-12
24450,40,125000,100000,22,7280,7292,-12
24451,40,125000,100000,23,7280,7292,-12
24452,40,125000,100000,24,7280,7292,-12
24453,40,125000,100000,25,7280,7292,-12
24454,40,125000,100000,26,7280,7292,-12
24455,40,125000,100000,27,7280,7292,-12
24456,40,125000,100000,28,7280,7292,-12
24457,40,125000,100000,29,7280,7292,-12
24458,40,125000,100000,30,7280,7292,-12
24459,40,125000,150000,0,4377,7292,-2914
24460,40,125000,150000,1,4678,7292,-2613
24461,40,125000,150000,2,4979,7292,-2312
24462,40,125000,150000,3,5280,7292,-2011
24463,40,125000,150000,4,5581,7292,-1710
24464,40,125000,150000,5,5882,7292,-1409
24465,40,125000,150000,6,6183,7292,-1108
24466,40,125000,150000,7,6384,7292,-908
24467,40,125000,150000,8,6585,7292,-707
24468,40,125000,150000,9,6786,7292,-506
24469,40,125000,150000,10,6986,7292,-305
24470,40,125000,150000,11,7187,7292,-105
24471,40,125000,150000,12,7388,7292,96
24472,40,125000,150000,13,7588,7292,297
24473,40,125000,150000,14,7789,7292,497
24474,40,125000,150000,15,7869,7292,578
24475,40,125000,150000,16,7869,7292,578
24476,40,125000,150000,17,7869,7292,578
24477,40,125000,150000,18,7869,7292,578
24478,40,125000,150000,19,7869,7292,578
24479,40,125000,150000,20,7869,7292,578
24480,40,125000,150000,21,7869,7292,578
24481,40,125000,150000,22,7869,7292,578
24482,40,125000,150000,23,7869,7292,578
24483,40,125000,150000,24,7869,7292,578
24484,40,125000,150000,25,7869,7292,578
24485,40,125000,150000,26,7869,7292,578
24486,40,125000,150000,27,7869,7292,578
24487,40,125000,150000,28,7869,7292,578
24488,40,125000,150000,29,7869,7292,578
24489,40,125000,150000,30,7869,7292,578
24490,40,125000,250000,0,5556,7292,-1736
24491,40,125000,250000,1,5857,7292,-1435
24492,40,125000,250000,2,6158,7292,-1134
24493,40,125000,250000,3,6459,7292,-832
24494,40,125000,250000,4,6760,7292,-531
24495,40,125000,250000,5,7061,7292,-230
24496,40,125000,250000,6,7362,7292,71
24497,40,125000,250000,7,7563,7292,271
24498,40,125000,250000,8,7764,7292,472
24499,40,125000,250000,9,7964,7292,673
24500,40,125000,250000,10,8165,7292,873
24501,40,125000,250000,11,8366,7292,1074
24502,40,125000,250000,12,8566,7292,1275
24503,40,125000,250000,13,8767,7292,1475
24504,40,125000,250000,14,8968,7292,1676
24505,40,125000,250000,15,9048,7292,1756
24506,40,125000,250000,16,9048,7292,1756
24507,40,125000,250000,17,9048,7292,1756
24508,40,125000,250000,18,9048,7292,1756
24509,40,125000,250000,19,9048,7292,1756
24510,40,125000,250000,20,9048,7292,1756
24511,40,125000,250000,21,9048,7292,1756
24512,40,125000,250000,22,9048,7292,1756
24513,40,125000,250000,23,9048,7292,1756
24514,40,125000,250000,24,9048,7292,1756
24515,40,125000,250000,25,9048,7292,1756
24516,40,125000,250000,26,9048,7292,1756
24517,40,125000,250000,27,9048,7292,1756
24518,40,125000,250000,28,9048,7292,1756
24519,40,125000,250000,29,9048,7292,1756
24520,40,125000,250000,30,9048,7292,1756
24521,40,125000,500000,0,8503,7292,1212
24522,40,125000,500000,1,8804,7292,1513
24523,40,125000,500000,2,9105,7292,1814
24524,40,125000,500000,3,9406,7292,2115
24525,40,125000,500000,4,9707,7292,2416
24526,40,125000,500000,5,10008,7292,2717
24527,40,125000,500000,6,10309,7292,3018
24528,40,125000,500000,7,10510,7292,3218
24529,40,125000,500000,8,10711,7292,3419
24530,40,125000,500000,9,10911,7292,3620
24531,40,125000,500000,10,11112,7292,3820
24532,40,125000,500000,11,11313,7292,4021
24533,40,125000,500000,12,11514,7292,4222
24534,40,125000,500000,13,11714,7292,4423
24535,40,125000,500000,14,11915,7292,4623
24536,40,125000,500000,15,11995,7292,4704
24537,40,125000,500000,16,11995,7292,4704
24538,40,125000,500000,17,11995,7292,4704
24539,40,125000,500000,18,11995,7292,4704
24540,40,125000,500000,19,11995,7292,4704
24541,40,125000,500000,20,11995,7292,4704
24542,40,125000,500000,21,11995,7292,4704
24543,40,125000,500000,22,11995,7292,4704
24544,40,125000,500000,23,11995,7292,4704
24545,40,125000,500000,24,11995,7292,4704
24546,40,125000,500000,25,11995,7292,4704
24547,40,125000,500000,26,11995,7292,4704
24548,40,125000,500000,27,11995,7292,4704
24549,40,125000,500000,28,11995,7292,4704
24550,40,125000,500000,29,11995,7292,4704
24551,40,125000,500000,30,11995,7292,4704
24552,40,130000,0,0,2609,7583,-4974
24553,40,130000,0,1,2922,7583,-4661
24554,40,130000,0,2,3235,7583,-4348
24555,40,130000,0,3,3548,7583,-4035
24556,40,130000,0,4,3861,7583,-3722
24557,40,130000,0,5,4174,7583,-3409
24558,40,130000,0,6,4487,7583,-3096
24559,40,130000,0,7,4696,7583,-2887
24560,40,130000,0,8,4905,7583,-2678
24561,40,130000,0,9,5114,7583,-2470
24562,40,130000,0,10,5322,7583,-2261
24563,40,130000,0,11,5531,7583,-2052
24564,40,130000,0,12,5740,7583,-1844
24565,40,130000,0,13,5948,7583,-1635
24566,40,130000,0,14,6125,7583,-1458
24567,40,130000,0,15,6125,7583,-1458
24568,40,130000,0,16,6125,7583,-1458
24569,40,130000,0,17,6125,7583,-1458
24570,40,130000,0,18,6125,7583,-1458
24571,40,130000,0,19,6125,7583,-1458
24572,40,130000,0,20,6125,7583,-1458
24573,40,130000,0,21,6125,7583,-1458
24574,40,130000,0,22,6125,7583,-1458
24575,40,130000,0,23,6125,7583,-1458
24576,40,130000,0,24,6125,7583,-1458
24577,40,130000,0,25,6125,7583,-1458
24578,40,130000,0,26,6125,7583,-1458
24579,40,130000,0,27,6125,7583,-1458
24580,40,130000,0,28,6125,7583,-1458
24581,40,130000,0,29,6125,7583,-1458
24582,40,130000,0,30,6125,7583,-1458
24583,40,130000,25000,0,2904,7583,-4680
24584,40,130000,25000,1,3217,7583,-4367
24585,40,130000,25000,2,3530,7583,-4053
24586,40,130000,25000,3,3843,7583,-3740
24587,40,130000,25000,4,4156,7583,-3427
24588,40,130000,25000,5,4469,7583,-3114
24589,40,130000,25000,6,4782,7583,-2801
24590,40,130000,25000,7,4991,7583,-2592
24591,40,130000,25000,8,5200,7583,-2384
24592,40,130000,25000,9,5408,7583,-2175
24593,40,130000,25000,10,5617,7583,-1966
24594,40,130000,25000,11,5826,7583,-1758
24595,40,130000,25000,12,6034,7583,-1549
24596,40,130000,25000,13,6243,7583,-1340
24597,40,130000,25000,14,6420,7583,-1164
24598,40,130000,25000,15,6420,7583,-1164
24599,40,130000,25000,16,6420,7583,-1164
24600,40,130000,25000,17,6420,7583,-1164
24601,40,130000,25000,18,6420,7583,-1164
24602,40,130000,25000,19,6420,7583,-1164
24603,40,130000,25000,20,6420,7583,-1164
24604,40,130000,25000,21,6420,7583,-1164
24605,40,130000,25000,22,6420,7583,-1164
24606,40,130000,25000,23,6420,7583,-1164
24607,40,130000,25000,24,6420,7583,-1164
24608,40,130000,25000,25,6420,7583,-1164
24609,40,130000,25000,26,6420,7583,-1164
24610,40,130000,25000,27,6420,7583,-1164
24611,40,130000,25000,28,6420,7583,-1164
24612,40,130000,25000,29,6420,7583,-1164
24613,40,130000,25000,30,6420,7583,-1164
24614,40,130000,50000,0,3198,7583,-4385
24615,40,130000,50000,1,3511,7583,-4072
24616,40,130000,50000,2,3825,7583,-3759
24617,40,130000,50000,3,4138,7583,-3446
24618,40,130000,50000,4,4451,7583,-3133
24619,40,130000,50000,5,4764,7583,-2820
24620,40,130000,50000,6,5077,7583,-2506
24621,40,130000,50000,7,5286,7583,-2298
24622,40,130000,50000,8,5494,7583,-2089
24623,40,130000,50000,9,5703,7583,-1880
24624,40,130000,50000,10,5912,7583,-1672
24625,40,130000,50000,11,6120,7583,-1463
24626,40,130000,50000,12,6329,7583,-1254
24627,40,130000,50000,13,6538,7583,-1045
24628,40,130000,50000,14,6715,7583,-869
24629,40,130000,50000,15,6715,7583,-869
24630,40,130000,50000,16,6715,7583,-869
24631,40,130000,50000,17,6715,7583,-869
24632,40,130000,50000,18,6715,7583,-869
24633,40,130000,50000,19,6715,7583,-869
24634,40,130000,50000,20,6715,7583,-869
24635,40,130000,50000,21,6715,7583,-869
24636,40,130000,50000,22,6715,7583,-869
24637,40,130000,50000,23,6715,7583,-869
24638,40,130000,50000,24,6715,7583,-869
24639,40,130000,50000,25,6715,7583,-869
24640,40,130000,50000,26,6715,7583,-869
24641,40,130000,50000,27,6715,7583,-869
24642,40,130000,50000,28,6715,7583,-869
24643,40,130000,50000,29,6715,7583,-869
24644,40,130000,50000,30,6715,7583,-869
24645,40,130000,75000,0,3493,7583,-4090
24646,40,130000,75000,1,3806,7583,-3777
24647,40,130000,75000,2,4119,7583,-3464
24648,40,130000,75000,3,4432,7583,-3151
24649,40,130000,75000,4,4745,7583,-2838
24650,40,130000,75000,5,5059,7583,-2525
24651,40,130000,75000,6,5372,7583,-2212
24652,40,130000,75000,7,5580,7583,-2003
24653,40,130000,75000,8,5789,7583,-1794
24654,40,130000,75000,9,5998,7583,-1586
24655,40,130000,75000,10,6206,7583,-1377
24656,40,130000,75000,11,6415,7583,-1168
24657,40,130000,75000,12,6624,7583,-959
24658,40,130000,75000,13,6833,7583,-751
24659,40,130000,75000,14,7009,7583,-574
24660,40,130000,75000,15,7009,7583,-574
24661,40,130000,75000,16,7009,7583,-574
24662,40,130000,75000,17,7009,7583,-574
24663,40,130000,75000,18,7009,7583,-574
24664,40,130000,75000,19,7009,7583,-574
24665,40,130000,75000,20,7009,7583,-574
24666,40,130000,75000,21,7009,7583,-574
24667,40,130000,75000,22,7009,7583,-574
24668,40,130000,75000,23,7009,7583,-574
24669,40,130000,75000,24,7009,7583,-574
24670,40,130000,75000,25,7009,7583,-574
24671,40,130000,75000,26,7009,7583,-574
24672,40,130000,75000,27,7009,7583,-574
24673,40,130000,75000,28,7009,7583,-574
24674,40,130000,75000,29,7009,7583,-574
24675,40,130000,75000,30,7009,7583,-574
24676,40,130000,100000,0,3788,7583,-3796
24677,40,130000,100000,1,4101,7583,-3482
24678,40,130000,100000,2,4414,7583,-3169
24679,40,130000,100000,3,4727,7583,-2856
24680,40,130000,100000,4,5040,7583,-2543
24681,40,130000,100000,5,5353,7583,-2230
24682,40,130000,100000,6,5666,7583,-1917
24683,40,130000,100000,7,5875,7583,-1708
24684,40,130000,100000,8,6084,7583,-1500
24685,40,130000,100000,9,6292,7583,-1291
24686,40,130000,100000,10,6501,7583,-1082
24687,40,130000,100000,11,6710,7583,-873
24688,40,130000,100000,12,6919,7583,-665
24689,40,130000,100000,13,7127,7583,-456
24690,40,130000,100000,14,7304,7583,-279
24691,40,130000,100000,15,7304,7583,-279
24692,40,130000,100000,16,7304,7583,-279
24693,40,130000,100000,17,7304,7583,-279
24694,40,130000,100000,18,7304,7583,-279
24695,40,130000,100000,19,7304,7583,-279
24696,40,130000,100000,20,7304,7583,-279
24697,40,130000,100000,21,7304,7583,-279
24698,40,130000,100000,22,7304,7583,-279
24699,40,130000,100000,23,7304,7583,-279
24700,40,130000,100000,24,7304,7583,-279
24701,40,130000,100000,25,7304,7583,-279
24702,40,130000,100000,26,7304,7583,-279
24703,40,130000,100000,27,7304,7583,-279
24704,40,130000,100000,28,7304,7583,-279
24705,40,130000,100000,29,7304,7583,-279
24706,40,130000,100000,30,7304,7583,-279
24707,40,130000,150000,0,4377,7583,-3206
24708,40,130000,150000,1,4690,7583,-2893
24709,40,130000,150000,2,5003,7583,-2580
24710,40,130000,150000,3,5316,7583,-2267
24711,40,130000,150000,4,5630,7583,-1954
24712,40,130000,150000,5,5943,7583,-1641
24713,40,130000,150000,6,6256,7583,-1328
24714,40,130000,150000,7,6464,7583,-1119
24715,40,130000,150000,8,6673,7583,-910
24716,40,130000,150000,9,6882,7583,-701
24717,40,130000,150000,10,7091,7583,-493
24718,40,130000,150000,11,7299,7583,-284
24719,40,130000,150000,12,7508,7583,-75
24720,40,130000,150000,13,7717,7583,133
24721,40,130000,150000,14,7893,7583,310
24722,40,130000,150000,15,7893,7583,310
24723,40,130000,150000,16,7893,7583,310
24724,40,130000,150000,17,7893,7583,310
24725,40,130000,150000,18,7893,7583,310
24726,40,130000,150000,19,7893,7583,310
24727,40,130000,150000,20,7893,7583,310
24728,40,130000,150000,21,7893,7583,310
24729,40,130000,150000,22,7893,7583,310
24730,40,130000,150000,23,7893,7583,310
24731,40,130000,150000,24,7893,7583,310
24732,40,130000,150000,25,7893,7583,310
24733,40,130000,150000,26,7893,7583,310
24734,40,130000,150000,27,7893,7583,310
24735,40,130000,150000,28,7893,7583,310
24736,40,130000,150000,29,7893,7583,310
24737,40,130000,150000,30,7893,7583,310
24738,40,130000,250000,0,5556,7583,-2027
24739,40,130000,250000,1,5869,7583,-1714
24740,40,130000,250000,2,6182,7583,-1401
24741,40,130000,250000,3,6495,7583,-1088
24742,40,130000,250000,4,6808,7583,-775
24743,40,130000,250000,5,7121,7583,-462
24744,40,130000,250000,6,7435,7583,-149
24745,40,130000,250000,7,7643,7583,60
24746,40,130000,250000,8,7852,7583,269
24747,40,130000,250000,9,8061,7583,477
24748,40,130000,250000,10,8269,7583,686
24749,40,130000,250000,11,8478,7583,895
24750,40,130000,250000,12,8687,7583,1104
24751,40,130000,250000,13,8896,7583,1312
24752,40,130000,250000,14,9072,7583,1489
24753,40,130000,250000,15,9072,7583,1489
24754,40,130000,250000,16,9072,7583,1489
24755,40,130000,250000,17,9072,7583,1489
24756,40,130000,250000,18,9072,7583,1489
24757,40,130000,250000,19,9072,7583,1489
24758,40,130000,250000,20,9072,7583,1489
24759,40,130000,250000,21,9072,7583,1489
24760,40,130000,250000,22,9072,7583,1489
24761,40,130000,250000,23,9072,7583,1489
24762,40,130000,250000,24,9072,7583,1489
24763,40,130000,250000,25,9072,7583,1489
24764,40,130000,250000,26,9072,7583,1489
24765,40,130000,250000,27,9072,7583,1489
24766,40,130000,250000,28,9072,7583,1489
24767,40,130000,250000,29,9072,7583,1489
24768,40,130000,250000,30,9072,7583,1489
24769,40,130000,500000,0,8503,7583,920
24770,40,130000,500000,1,8816,7583,1233
24771,40,130000,500000,2,9129,7583,1546
24772,40,130000,500000,3,9442,7583,1859
24773,40,130000,500000,4,9755,7583,2172
24774,40,130000,500000,5,10069,7583,2485
24775,40,130000,500000,6,10382,7583,2798
24776,40,130000,500000,7,10590,7583,3007
24777,40,130000,500000,8,10799,7583,3216
24778,40,130000,500000,9,11008,7583,3424
24779,40,130000,500000,10,11217,7583,3633
24780,40,130000,500000,11,11425,7583,3842
24781,40,130000,500000,12,11634,7583,4051
24782,40,130000,500000,13,11843,7583,4259
24783,40,130000,500000,14,12019,7583,4436
24784,40,130000,500000,15,12019,7583,4436
24785,40,130000,500000,16,12019,7583,4436
24786,40,130000,500000,17,12019,7583,4436
24787,40,130000,500000,18,12019,7583,4436
24788,40,130000,500000,19,12019,7583,4436
24789,40,130000,500000,20,12019,7583,4436
24790,40,130000,500000,21,12019,7583,4436
24791,40,130000,500000,22,12019,7583,4436
24792,40,130000,500000,23,12019,7583,4436
24793,40,130000,500000,24,12019,7583,4436
24794,40,130000,500000,25,12019,7583,4436
24795,40,130000,500000,26,12019,7583,4436
24796,40,130000,500000,27,12019,7583,4436
24797,40,130000,500000,28,12019,7583,4436
24798,40,130000,500000,29,12019,7583,4436
24799,40,130000,500000,30,12019,7583,4436
24800,40,135000,0,0,2609,7875,-5266
24801,40,135000,0,1,2934,7875,-4941
24802,40,135000,0,2,3259,7875,-4616
24803,40,135000,0,3,3584,7875,-4291
24804,40,135000,0,4,3909,7875,-3966
24805,40,135000,0,5,4235,7875,-3640
24806,40,135000,0,6,4560,7875,-3315
24807,40,135000,0,7,4776,7875,-3099
24808,40,135000,0,8,4993,7875,-2882
24809,40,135000,0,9,5210,7875,-2665
24810,40,135000,0,10,5427,7875,-2448
24811,40,135000,0,11,5643,7875,-2232
24812,40,135000,0,12,5860,7875,-2015
24813,40,135000,0,13,6077,7875,-1798
24814,40,135000,0,14,6149,7875,-1726
24815,40,135000,0,15,6149,7875,-1726
24816,40,135000,0,16,6149,7875,-1726
24817,40,135000,0,17,6149,7875,-1726
24818,40,135000,0,18,6149,7875,-1726
24819,40,135000,0,19,6149,7875,-1726
24820,40,135000,0,20,6149,7875,-1726
24821,40,135000,0,21,6149,7875,-1726
24822,40,135000,0,22,6149,7875,-1726
24823,40,135000,0,23,6149,7875,-1726
24824,40,135000,0,24,6149,7875,-1726
24825,40,135000,0,25,6149,7875,-1726
24826,40,135000,0,26,6149,7875,-1726
24827,40,135000,0,27,6149,7875,-1726
24828,40,135000,0,28,6149,7875,-1726
24829,40,135000,0,29,6149,7875,-1726
24830,40,135000,0,30,6149,7875,-1726
24831,40,135000,25000,0,2904,7875,-4971
24832,40,135000,25000,1,3229,7875,-4646
24833,40,135000,25000,2,3554,7875,-4321
24834,40,135000,25000,3,3879,7875,-3996
24835,40,135000,25000,4,4204,7875,-3671
24836,40,135000,25000,5,4529,7875,-3346
24837,40,135000,25000,6,4854,7875,-3021
24838,40,135000,25000,7,5071,7875,-2804
24839,40,135000,25000,8,5288,7875,-2587
24840,40,135000,25000,9,5505,7875,-2370
24841,40,135000,25000,10,5721,7875,-2154
24842,40,135000,25000,11,5938,7875,-1937
24843,40,135000,25000,12,6155,7875,-1720
24844,40,135000,25000,13,6372,7875,-1503
24845,40,135000,25000,14,6444,7875,-1431
24846,40,135000,25000,15,6444,7875,-1431
24847,40,135000,25000,16,6444,7875,-1431
24848,40,135000,25000,17,6444,7875,-1431
24849,40,135000,25000,18,6444,7875,-1431
24850,40,135000,25000,19,6444,7875,-1431
24851,40,135000,25000,20,6444,7875,-1431
24852,40,135000,25000,21,6444,7875,-1431
24853,40,135000,25000,22,6444,7875,-1431
24854,40,135000,25000,23,6444,7875,-1431
24855,40,135000,25000,24,6444,7875,-1431
24856,40,135000,25000,25,6444,7875,-1431
24857,40,135000,25000,26,6444,7875,-1431
24858,40,135000,25000,27,6444,7875,-1431
24859,40,135000,25000,28,6444,7875,-1431
24860,40,135000,25000,29,6444,7875,-1431
24861,40,135000,25000,30,6444,7875,-1431
24862,40,135000,50000,0,3198,7875,-4677
24863,40,135000,50000,1,3524,7875,-4351
24864,40,135000,50000,2,3849,7875,-4026
24865,40,135000,50000,3,4174,7875,-3701
24866,40,135000,50000,4,4499,7875,-3376
24867,40,135000,50000,5,4824,7875,-3051
